FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
23553926,912,10000,0.044,33554432,1,2,4,0,855.3166589,191.6114209,4/10/15,32:39.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,2,8,0,611.8950092,267.837503,4/10/15,35:51.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,2,16,0,914.3485591,179.2406638,4/10/15,40:19.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,2,32,0,727.6874838,225.218163,4/10/15,43:18.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,4,1,0,1247.965184,131.3245401,4/10/15,47:03.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,4,2,0,1174.928487,139.4880252,4/10/15,49:15.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,4,4,0,1332.309041,123.0108449,4/10/15,51:34.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,4,8,0,1660.705549,98.68608594,4/10/15,53:37.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,4,16,0,1232.783708,132.941777,4/10/15,55:16.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,4,32,0,1160.927957,141.1702399,4/10/15,57:29.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,8,1,0,1827.496832,89.67923594,4/10/15,59:50.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,8,2,0,1758.248965,93.21122289,4/10/15,01:20.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,8,4,0,1676.442338,97.75968218,4/10/15,02:53.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,8,8,0,1741.087279,94.12996197,4/10/15,04:31.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,8,16,0,1755.125818,93.37705588,4/10/15,06:05.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,8,32,0,1642.778579,99.76297116,4/10/15,07:38.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,16,1,0,2304.358863,71.12111902,4/10/15,09:18.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,16,2,0,2230.965207,73.46079683,4/10/15,10:29.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,16,4,0,2268.276328,72.25243783,4/10/15,11:42.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,16,8,0,2347.174338,69.82374501,4/10/15,12:55.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,16,16,0,1873.713334,87.46720982,4/10/15,14:04.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,16,32,0,2073.359119,79.04495096,4/10/15,15:32.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,32,1,0,2944.027195,55.66814208,4/10/15,16:51.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,32,2,0,3094.671806,52.95829296,4/10/15,17:47.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,32,4,0,2857.751282,57.34877181,4/10/15,18:40.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,32,8,0,2865.171069,57.20025682,4/10/15,19:37.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,32,16,0,2659.54152,61.62288308,4/10/15,20:34.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,1,32,32,0,2388.219406,68.62372184,4/10/15,21:36.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,1,1,0,1690.435239,96.95046186,4/10/15,22:44.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,1,2,0,968.9569649,169.1390691,4/10/15,24:21.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,1,4,0,1870.552966,87.61502194,4/10/15,27:10.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,1,8,0,1440.737352,113.7531869,4/10/15,28:38.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,1,16,0,1354.253931,121.017555,4/10/15,30:32.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,1,32,0,1553.536628,105.4938152,4/10/15,32:33.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,2,1,0,1096.447496,149.4722269,4/10/15,34:18.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,2,2,0,579.0473379,283.0311401,4/10/15,36:48.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,2,4,0,919.6418829,178.2089741,4/10/15,41:31.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,2,8,0,579.1731318,282.969671,4/10/15,44:29.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,2,16,0,1093.595344,149.8620641,4/10/15,49:12.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,2,32,0,1019.478317,160.757195,4/10/15,51:42.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,4,1,0,1320.177026,124.1413238,4/10/15,54:23.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,4,2,0,1305.344613,125.5518708,4/10/15,56:27.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,4,4,0,1064.25434,153.993696,4/10/15,58:32.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,4,8,0,1134.696535,144.4337549,4/10/15,01:06.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,4,16,0,1167.937476,140.3229659,4/10/15,03:31.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,4,32,0,1095.05517,149.662302,4/10/15,05:51.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,8,1,0,1617.553065,101.3187611,4/10/15,08:21.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,8,2,0,1681.448103,97.46870208,4/10/15,10:02.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,8,4,0,1969.17508,83.22697401,4/10/15,11:40.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,8,8,0,1573.02216,104.187041,4/10/15,13:03.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,8,16,0,1506.281136,108.803375,4/10/15,14:47.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,8,32,0,1553.947144,105.4659472,4/10/15,16:36.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,16,1,0,2441.516091,67.12571311,4/10/15,18:21.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,16,2,0,2395.196683,68.42381692,4/10/15,19:28.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,16,4,0,2265.037888,72.35577703,4/10/15,20:37.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,16,8,0,2382.738947,68.78155899,4/10/15,21:49.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,16,16,0,2229.402966,73.51227713,4/10/15,22:58.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,16,32,0,1941.331421,84.42070293,4/10/15,24:11.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,32,1,0,2799.967695,58.53230882,4/10/15,25:36.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,32,2,0,3064.45177,53.48057199,4/10/15,26:34.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,32,4,0,3226.818977,50.78951001,4/10/15,27:28.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,32,8,0,2970.613742,55.16991997,4/10/15,28:19.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,32,16,0,2778.779424,58.97860599,4/10/15,29:14.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,2,32,32,0,2421.932745,67.66850615,4/10/15,30:13.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,1,1,0,1375.226952,119.1719742,4/10/15,31:20.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,1,2,0,1027.500055,159.5021422,4/10/15,33:20.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,1,4,0,675.700737,242.5459101,4/10/15,35:59.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,1,8,0,1831.523643,89.48207808,4/10/15,40:02.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,1,16,0,1805.922005,90.75059795,4/10/15,41:31.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,1,32,0,1859.608657,88.13067079,4/10/15,43:02.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,2,1,0,1176.555023,139.295188,4/10/15,44:30.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,2,2,0,1058.036397,154.8986859,4/10/15,46:49.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,2,4,0,960.3322618,170.658061,4/10/15,49:24.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,2,8,0,641.4124608,255.5117691,4/10/15,52:15.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,2,16,0,934.2048035,175.430958,4/10/15,56:30.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,2,32,0,554.9386695,295.327101,4/10/15,59:26.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,4,1,0,1191.635661,137.5323899,4/10/15,04:21.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,4,2,0,1145.246327,143.1032321,4/10/15,06:39.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,4,4,0,1186.295756,138.151428,4/10/15,09:02.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,4,8,0,1332.528175,122.9906149,4/10/15,11:20.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,4,16,0,1358.547938,120.6350231,4/10/15,13:23.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,4,32,0,1279.598349,128.0780511,4/10/15,15:24.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,8,1,0,1683.100927,97.37293506,4/10/15,17:32.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,8,2,0,1748.616499,93.72465301,4/10/15,19:09.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,8,4,0,1692.77826,96.81626916,4/10/15,20:43.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,8,8,0,1633.301276,100.3418491,4/10/15,22:20.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,8,16,0,1709.390308,95.87539911,4/10/15,24:00.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,8,32,0,1573.997192,104.122467,4/10/15,25:36.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,16,1,0,2410.733141,67.98285294,4/10/15,27:20.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,16,2,0,2730.304452,60.02573419,4/10/15,28:28.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,16,4,0,2476.651139,66.17343497,4/10/15,29:28.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,16,8,0,2460.869095,66.59781384,4/10/15,30:34.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,16,16,0,2404.800698,68.15055513,4/10/15,31:41.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,16,32,0,2142.393155,76.49789715,4/10/15,32:49.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,32,1,0,3540.525151,46.28933501,4/10/15,34:05.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,32,2,0,3567.66168,45.93724513,4/10/15,34:52.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,32,4,0,3470.301349,47.22602797,4/10/15,35:38.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,32,8,0,3430.428569,47.77495718,4/10/15,36:25.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,32,16,0,2784.688977,58.85343504,4/10/15,37:13.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,4,32,32,0,2857.553114,57.35274792,4/10/15,38:11.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,1,1,0,452.3179625,362.330132,4/10/15,39:09.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,1,2,0,464.4836048,352.840066,4/10/15,45:11.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,1,4,0,935.94349,175.1050639,4/10/15,51:04.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,1,8,0,824.2954906,198.822438,4/10/15,53:59.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,1,16,0,1520.64019,107.7759671,4/10/15,57:18.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,1,32,0,726.5059511,225.5844381,4/10/15,59:06.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,2,1,0,811.6314833,201.9246948,4/10/15,02:51.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,2,2,0,707.3463448,231.6947689,4/10/15,06:13.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,2,4,0,907.5222419,180.5888989,4/10/15,10:05.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,2,8,0,1111.068849,147.505218,4/10/15,13:05.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,2,16,0,707.9176847,231.507756,4/10/15,15:33.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,2,32,0,1025.69284,159.7831688,4/10/15,19:24.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,4,1,0,1174.189131,139.5758951,4/10/15,22:04.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,4,2,0,1211.445415,135.283397,4/10/15,24:24.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,4,4,0,1256.806464,130.4007211,4/10/15,26:39.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,4,8,0,1306.351243,125.4551229,4/10/15,28:49.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,4,16,0,1333.329502,122.916698,4/10/15,30:55.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,4,32,0,1394.094376,117.5590889,4/10/15,32:58.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,8,1,0,1866.225209,87.81821108,4/10/15,34:55.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,8,2,0,2021.837842,81.05917811,4/10/15,36:23.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,8,4,0,1958.73056,83.67076397,4/10/15,37:44.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,8,8,0,1941.155635,84.42830706,4/10/15,39:08.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,8,16,0,1861.75307,88.02912092,4/10/15,40:32.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,8,32,0,1922.837089,85.23267198,4/10/15,42:00.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,16,1,0,2774.462293,59.07036901,4/10/15,43:26.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,16,2,0,2887.789027,56.752249,4/10/15,44:25.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,16,4,0,2775.642932,59.04524207,4/10/15,45:21.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,16,8,0,2558.852561,64.04765797,4/10/15,46:21.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,16,16,0,2504.92654,65.42647195,4/10/15,47:25.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,16,32,0,2443.049975,67.08358097,4/10/15,48:30.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,32,1,0,3251.144115,50.409549,4/10/15,49:37.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,32,2,0,3874.757613,42.29650807,4/10/15,50:27.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,32,4,0,938.0136551,174.7186158,4/10/15,51:10.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,32,8,0,3628.655402,45.165133,4/10/15,54:05.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,32,16,0,3381.49572,48.46628785,4/10/15,54:50.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,8,32,32,0,2841.624815,57.67423105,4/10/15,55:38.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,1,1,0,1455.064601,112.6331201,4/10/15,56:36.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,1,2,0,837.7098313,195.638675,4/10/15,58:28.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,1,4,0,677.5195653,241.894763,4/10/15,01:44.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,1,8,0,363.2834761,451.130954,4/10/15,05:46.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,1,16,0,968.8390346,169.1596229,4/10/15,13:17.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,1,32,0,1448.09844,113.174947,4/10/15,16:06.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,2,1,0,1134.379595,144.4740849,4/10/15,17:59.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,2,2,0,1106.60851,148.099755,4/10/15,20:24.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,2,4,0,711.5123709,230.3381372,4/10/15,22:52.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,2,8,0,987.786718,165.914813,4/10/15,26:42.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,2,16,0,1015.071013,161.4551911,4/10/15,29:28.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,2,32,0,942.5841896,173.8714111,4/10/15,32:10.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,4,1,0,1264.486805,129.6086822,4/10/15,35:04.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,4,2,0,1252.41824,130.8576498,4/10/15,37:13.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,4,4,0,1389.99874,117.9054711,4/10/15,39:24.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,4,8,0,1530.364036,107.0911651,4/10/15,41:22.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,4,16,0,1371.349997,119.508872,4/10/15,43:09.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,4,32,0,1232.614495,132.9600272,4/10/15,45:09.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,8,1,0,1929.577131,84.93493819,4/10/15,47:22.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,8,2,0,1972.26819,83.096452,4/10/15,48:46.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,8,4,0,1960.313114,83.60321593,4/10/15,50:10.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,8,8,0,1926.85125,85.05507803,4/10/15,51:33.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,8,16,0,1916.741549,85.50373292,4/10/15,52:58.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,8,32,0,1932.050439,84.82619405,4/10/15,54:24.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,16,1,0,2824.082583,58.03248405,4/10/15,55:49.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,16,2,0,2705.45476,60.57706714,4/10/15,56:47.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,16,4,0,2830.842812,57.89389706,4/10/15,57:47.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,16,8,0,2669.688701,61.388659,4/10/15,58:45.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,16,16,0,2670.416763,61.37189698,4/10/15,59:46.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,16,32,0,2492.575039,65.75068188,4/10/15,00:48.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,32,1,0,3825.749146,42.83833313,4/10/15,01:54.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,32,2,0,3756.314999,43.63014197,4/10/15,02:36.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,32,4,0,3742.880115,43.78678608,4/10/15,03:20.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,32,8,0,3467.492171,47.26428509,4/10/15,04:04.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,32,16,0,3515.628375,46.61719799,4/10/15,04:51.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,16,32,32,0,3158.00738,51.89619613,4/10/15,05:38.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,1,1,0,1433.354766,114.339118,4/10/15,06:30.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,1,2,0,694.7579518,235.892854,4/10/15,08:24.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,1,4,0,728.3923401,225.0002191,4/10/15,12:20.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,1,8,0,619.0745156,264.7314041,4/10/15,16:05.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,1,16,0,1406.163714,116.55006,4/10/15,20:30.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,1,32,0,477.9453902,342.9019909,4/10/15,22:26.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,2,1,0,731.9255407,223.9141221,4/10/15,28:09.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,2,2,0,1087.255033,150.736007,4/10/15,31:53.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,2,4,0,754.0848761,217.334208,4/10/15,34:24.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,2,8,0,933.5632221,175.551522,4/10/15,38:01.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,2,16,0,743.5495401,220.413605,4/10/15,40:57.0,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,2,32,0,1028.653829,159.3232658,4/10/15,44:37.4,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,4,1,0,1280.413724,127.9964981,4/10/15,47:16.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,4,2,0,1368.384177,119.7679062,4/10/15,49:24.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,4,4,0,1348.358501,121.546694,4/10/15,51:24.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,4,8,0,1395.840876,117.4120331,4/10/15,53:26.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,4,16,0,1262.09196,129.8546431,4/10/15,55:23.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,4,32,0,1268.77435,129.1706882,4/10/15,57:33.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,8,1,0,1934.002425,84.74058104,4/10/15,59:42.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,8,2,0,2061.602165,79.49569297,4/11/15,01:07.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,8,4,0,1789.764874,91.56985211,4/11/15,02:26.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,8,8,0,1921.69905,85.28311706,4/11/15,03:58.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,8,16,0,1947.141113,84.16877508,4/11/15,05:23.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,8,32,0,1203.503478,136.176141,4/11/15,06:47.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,16,1,0,2759.643092,59.38757992,4/11/15,09:03.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,16,2,0,2542.383584,64.46258092,4/11/15,10:03.3,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,16,4,0,2689.542034,60.93547511,4/11/15,11:07.8,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,16,8,0,2743.138178,59.7449038,4/11/15,12:08.7,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,16,16,0,2535.597905,64.63505411,4/11/15,13:08.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,16,32,0,2517.763799,65.09292603,4/11/15,14:13.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,32,1,0,1701.125859,96.34118009,4/11/15,15:18.2,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,32,2,0,3696.995345,44.3302021,4/11/15,16:54.5,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,32,4,0,3785.800265,43.29033303,4/11/15,17:38.9,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,32,8,0,3609.840688,45.40052509,4/11/15,18:22.1,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,32,16,0,3264.399115,50.20481086,4/11/15,19:07.6,Stampede,Blacklight
23553926,912,10000,0.044,33554432,32,32,32,0,2612.262861,62.73814511,4/11/15,19:57.8,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,1,1,0,961.2512598,341.7714062,4/11/15,21:00.5,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,1,2,0,1136.913957,288.96488,4/11/15,26:42.3,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,1,4,0,1355.12751,242.433434,4/11/15,31:31.3,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,1,8,0,1267.467636,259.2004728,4/11/15,35:33.7,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,1,16,0,933.1482921,352.064296,4/11/15,39:52.9,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,1,32,0,1010.007888,325.272943,4/11/15,45:45.0,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,2,1,0,1251.998539,262.403028,4/11/15,51:10.2,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,2,2,0,800.405842,410.452049,4/11/15,55:32.6,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,2,4,0,1013.44192,324.170727,4/11/15,02:23.1,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,2,8,0,1154.998737,284.4403181,4/11/15,07:47.3,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,2,16,0,1105.929263,297.060775,4/11/15,12:31.7,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,2,32,0,1052.049252,312.274544,4/11/15,17:28.8,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,4,1,0,1310.72935,250.6453459,4/11/15,22:41.0,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,4,2,0,1146.320131,286.5937669,4/11/15,26:51.7,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,4,4,0,1121.36648,292.971303,4/11/15,31:38.3,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,4,8,0,1184.306827,277.401262,4/11/15,36:31.2,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,4,16,0,1271.215607,258.436301,4/11/15,41:08.6,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,4,32,0,1252.715155,262.2529211,4/11/15,45:27.1,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,8,1,0,1771.521008,185.449847,4/11/15,49:49.3,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,8,2,0,1835.116046,179.023196,4/11/15,52:54.8,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,8,4,0,1871.395617,175.552532,4/11/15,55:53.8,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,8,8,0,2037.859895,161.2123742,4/11/15,58:49.4,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,8,16,0,1583.486431,207.471468,4/11/15,01:30.6,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,8,32,0,1379.567315,238.138613,4/11/15,04:58.0,Stampede,Blacklight
130884019,329,10000,0.044,33554432,1,16,1,0,2459.480397,133.5762851,4/11/15,08:56.2,Stampede,Blacklight
